timeStamp,processedRotation
0.00061702473772129451,0.025590765860670217,0.042524344941057279,0.058898507582625825,0.083513917838899943,0.10027974445097243,0.10895613399748072,0.13313459074015555,0.15069533941618829,0.15837137353037178,0.18324765155603018,0.19988449354877957,0.20887428673495378,0.23255745703204411,0.23663786372480899,0.24985878720394794,0.26310797135806752,0.28459006985099222,0.29162263013404299,0.30887468528294448,0.33288865040412929,0.33767484933969172,0.35083019356011391,0.36316452893970563,0.38328033249035798,0.40005231848044787,0.40873812825202549,0.43244992154041029,0.43659337127746767,0.45034400125496177,0.46388485006809788,0.48563941045335923,0.49189770070415761,0.50851026750183337,0.53324995226466854,0.54997193859890103,0.55876897948883197,0.58320214462287367,0.59960130709237092,0.60816103077536354,0.63313223568388821,0.64991255494965117,0.6580414844970619,0.68339638241604916,0.70033974403804677,0.70821034203027011,0.73262937682670781,0.73671702984643161,0.749906431803538,0.76290996547481882,0.78344279514021764,0.80013724543186981,0.80854298466783803,0.8328707157450026,0.84874669341047593,0.86548389703102657,0.88302073282829951,0.89910214386191001,0.90799230005291065,0.93278488300256868,0.93694681087345089,0.95040976167183544,0.96334517986997525,0.98466894611942735,1.0000706516875653,1.0078981340345763,1.0320360113462357,1.0419428272050482,1.0584919886421176,1.0820512467485059,1.0919225556056062,1.1085267891271542,1.1328700998071781,1.1498391858895047,1.1584583294534241,1.1829802620923147,1.1998200012390043,1.2079391482450319,1.2326991227232611,1.2413994251487566,1.2583080044014423,1.2828853714411252,1.2993450407404907,1.3078283156746693,1.3326987966386241,1.3415186634583733,1.3583232579194373,1.3829230885728521,1.3992896425711479,1.4078479169888851,1.4328622375426221,1.4497407445383033,1.4577367039864839,1.4829843562670249,1.4997146758771578,1.5081591829621175,1.5320035840331911,1.5410676520705238,1.5581494185364591,1.5824420049282253,1.5910549891141272,1.6081041471090884,1.6322228216545227,1.6418068136485999,1.6582295266807705,1.6823728387375922,1.6913651681381907,1.7081864291512829,1.7322228578859722,1.7415467067435202,1.7581976790738736,1.7826569309847855,1.7989434130706741,1.8162990906946561,1.8415746413338638,1.8492626318875409,1.8664530932576326,1.8829442840792581,1.8955322409012751,1.9161484033261331,1.9296396147997257,1.9425518447517334,1.9663027682054235,1.9744918422661613,1.9917044049334436,2.0078437865824981,2.031714999063297,2.0416080469010467,2.0579184418656951,2.0822244339622102,2.0909269102858161,2.1081249802989532,2.1315965578496616,2.1408243928754018,2.1580764480243033,2.1828755526682926,2.187451245806642,2.2084340723740752,2.2211560862442639,2.2342929523310886,2.2576275743028873,2.2735923194732095,2.2902269875678485,2.306356224359206,2.3154293503050667,2.332223799908661,2.3437059672414762,2.3642427823865546,2.3746894496016466,2.3915132468289357,2.4083475512304631,2.4322586185094224,2.4406817489298192,2.4580671364942646,2.482481461178395,2.4909687215920258,2.5080599082832578,2.5207384441919203,2.5334720521850613,2.5542588656091993,2.5680797849579449,2.5823564982704283,2.5908941206564577,2.6078400184926522,2.6197515306960213,2.6334633928245239,2.6534422407960392,2.6658004890546181,2.6818311757997435,2.6908604614677643,2.7077219395953307,2.7207283717973496,2.7338239338207586,2.7539303171463416,2.7662784205469961,2.7738881507698352,2.7982408816749285,2.8155548929191809,2.8410978330221042,2.848875678029799,2.872753049888388,2.8775367126095261,2.8903685083325854,2.907927445427049,2.9203378672393683,2.9335609646163903,2.9531329313313108,2.9657516850427328,2.9737788036966322,2.9979032753035426,3.0162919168310509,3.0238636038375262,3.0484373477138433,3.0654709261059452,3.0820110296342591,3.0908356065663156,3.1077416496045771,3.1200169274195559,3.1336479930027963,3.1533355386320636,3.1659455967512713,3.1737824993233517,3.1989750795194141,3.2152564891762268,3.224307151508583,3.2409791381869582,3.2576786609076862,3.2698285772669351,3.2834853673107318,3.3043768901591193,3.3169641223482813,3.3237329163312097,3.3486059335098162,3.3649685020284323,3.3742481482915991,3.3904951378956412,3.4078243664264392,3.4240720806631089,3.4489378515147564,3.4649337558907973,3.4737391300566287,3.4978867899096713,3.5154029736752364,3.5240514648630779,3.5489962206781911,3.5653087895409499,3.5735547472679627,3.5984321122425627,3.6152254748969881,3.6237899086925154,3.6485314050373745,3.665987081972844,3.6738058687276407,3.6988774352639666,3.7152892788055851,3.723587047770252,3.7479020977752953,3.7643494483188533,3.7741457576921675,3.7986550092589368,3.8152157648189586,3.8235461422548269,3.8488709679172644,3.8652121597713176,3.8817279881043305,3.8900652495508439,3.9076379546661428,3.9237066846278594,3.9481224585772452,3.9527626440251424,3.9734719217512975,3.9869964663287192,3.9920978804855167,4.0070956033273433,4.0237396916470516,4.0474424270266809,4.0574021410720889,4.0737266663743412,4.0986029443999996,4.1148466731569897,4.1238020462901659,4.1482055014837442,4.164443795495572,4.1733270676759275,4.1972761781712506,4.2066192297950238,4.2237828797553902,4.2480627850750352,4.2521330469101031,4.2650032481660674,4.2775259880456815,4.2891708354181901,4.3017533574950448,4.3139623314186792,4.3341850182914641,4.34860013644834,4.36445256355114,4.3732535899209779,4.3982092152264158,4.4151652579203073,4.4237793290553782,4.4489798802107998,4.4658739668095677,4.4733655819036358,4.4992418530450777,4.5167185443287963,4.5239721175832983,4.549993315263464,4.5564827633431833,4.5745163348512961,4.5903807183935896,4.606826619671665,4.6236149098972419,4.6482064072747562,4.6648936112396768,4.6734573204023491,4.6976658494018011,4.7070219444140093,4.7236975542559776,4.7480549952736055,4.7521346773337427,4.7650342262136292,4.7782562366417096,4.7981202303317332,4.8140458453365227,4.8311131191487675,4.8400902312628205,4.8567988118920766,4.8735635515552076,4.8980028760670393,4.9140618234873727,4.9307584476773627,4.93966273420574,4.9569129777728449,4.9734936607319469,4.9980630568122706,5.0021677387003365,5.0252635941999415,5.0317019556748619,5.0479561916058628,5.0729860917624592,5.0771936714927506,5.0979681661610812,5.1105593838303776,5.1311831548985083,5.1438660386033916,5.1636169895930379,5.1815599820145053,5.1901186187485564,5.2066877075844786,5.2232303473272168,5.2480776400452669,5.2641633988750982,5.2818542191193956,5.2895603254903563,5.3068754236835503,5.323181833168519,5.3476950702149679,5.3566946459425253,5.3733688065190108,5.3977805949884896,5.402560634546262,5.4157471379726303,5.4282434287590604,5.4482411171807144,5.4523396396907629,5.4653279560754982,5.4789561231280004,5.49983315332247,5.5062197035599638,5.5230594427066535,5.547904199210052,5.552288227001327,5.5657388590441315,5.5787351463884534,5.5993799318048332,5.622992088097817,5.6388995872853229,5.655649834294536,5.6640805733582056,5.6889430833628012,5.7048893503992986,5.7142164601041259,5.7309464173977176,5.7476158678616684,5.7725921451990416,5.7890115973839329,5.7974024816494421,5.8215298517870906,5.8255975774079616,5.8392203097153015,5.8567575078286609,5.8729958018404886,5.8975757050948232,5.9141248665316652,5.9226056052511922,5.9475557958114678,5.9638056839462479,5.9733175749877319,5.9899058665898792,6.0061919863594539,6.0232592601716988,6.0475688754315797,6.064138688900357,6.0732020323048346,6.0973406342491216,6.1142042862747985,6.1231987895735074,6.1475721725103085,6.1641514062039278,6.1731082286028141,6.1979812457811931,6.2146177254576287,6.222559699770045,6.2476243822959532,6.2641470946396112,6.2730314537689082,6.2974265756865861,6.3143510968584451,6.3229383565837907,6.3474736949274302,6.3639304656960576,6.3724608417551281,6.3975911035395256,6.4136496886433179,6.4224724539938052,6.4475193830187436,6.4643073109277793,6.4724043566366163,6.4973672282690131,6.5135287112152582,6.5304920002361087,6.5394444748387741,6.556334575957635,6.5731069242638114,6.597346974785296,6.6146048269956736,6.622595351698692,6.647846627142826,6.6640704285005086,6.6722902994508786,6.6971814324465413,6.7141639242338442,6.7311558362459891,6.7390307820344333,6.7563995030468504,6.7726243913537019,6.7971354545022677,6.8145154073213234,6.8224892654723135,6.847379311519262,6.8640802835052455,6.8723012414043296,6.8974412857301104,6.9140208817402709,6.9312954005026768,6.9397717914259829,6.9561604467214693,6.9726625070334194,6.9971963961118036,7.0140064253180299,7.0221560068969211,7.0468717787812238,7.050985156261504,7.064372745260016,7.0781755487914779,7.1000355432336164,7.1140571858381918,7.1222375643064879,7.1472707253101362,7.1636235112873692,7.1727219993774725,7.1973004533663243,7.2140412801504681,7.2228274515500743,7.2476363387352194,7.2641159354336651,7.2723365310166628,7.2973160692008605,7.3134905955357681,7.3220673480871028,7.3472961599177324,7.3635279322352289,7.3726474346733539,7.3969642962601938,7.4011610065001605,7.4138543973790547,7.427336913260433,7.448317203613442,7.4636228953495447,7.4725981958820284,7.4971491138285273,7.5020280657488456,7.5152663804126405,7.5282199144280639,7.5497980267525691,7.5555400162099886,7.5724562041057197,7.5972053090938516,7.6013404255550086,7.6146417832630959,7.6281804581778943,7.650069437927641,7.6633747811156354,7.6719316062678899,7.6965452049423675,7.7052897099620168,7.7224265485128853,7.7470535528921118,7.7638726400070937,7.772277292293893,7.7971017590821248,7.8018709291493451,7.8148135936744438,7.8281667626199578,7.8499767574062389,7.8636520255838604,7.8724229796969212,7.8970738969549075,7.9056075338610299,7.9222432889048378,7.9464945712329609,7.9558216809375608,7.9722284520505582,7.9968199494278451,8.001574626841375,8.0242813545849003,8.0302708061067278,8.0467985908792343,8.0597423423532746,8.0797027121914198,8.0925993625405681,8.1142068224892228,8.1223861140085774,8.1464399339279225,8.1552478443081782,8.1722096840637732,8.196505531302364,8.2050217770238305,8.2222774553363251,8.2468204023232374,8.2510029822258275,8.2640202839181711,8.2774227278869148,8.2983196854804646,8.31345001610498,8.3302571467804682,8.3383002073535408,8.3630685151078978,8.379251012402392,8.3883864567599176,8.4055377879644766,8.4220851378197494,8.4345020813261726,8.4476432952092182,8.4687304688843597,8.4826673294639932,8.4966215812282826,8.5131740035121766,8.5300778726523276,8.5382484685792406,8.563556990006191,8.5716431662244759,8.5838481546684307,8.597216903216804,8.6093548631367867,8.6293735659064623,8.6426705758183289,8.6640302113862617,8.6716403039254146,8.6833938462016249,8.7047799308627418,8.7105668475469429,8.7233616870028072,8.7469865243681397,8.7551658158874943,8.7721464960930007,8.7851580007238681,8.798242693256725,8.819216824231944,8.8323844872081736,8.8464311296406777,8.8547792605775157,8.8718639255744165,8.8844199985578598,8.897337300938716,8.9174085395789007,8.93105917024468,8.9382341208520302,8.9633299625834297,8.9805711482420065,8.9880667488157542,9.0128169407528276,9.029216465538866,9.0382337947673932,9.0630242038189408,9.0802001725348873,9.0881211324992819,9.11326733620308,9.1298085266803355,9.1384707858894672,9.1552558152679921,9.1718183824095831,9.18348605571191,9.1966924865371311,9.2107518100417565,9.2242709198740158,9.2384378513336287,9.2627119595915701,9.2794161924246055,9.2885284485359989,9.3054844912298904,9.3219035810984678,9.3383009319861685,9.3632692383639551,9.3798452112105224,9.3878908079980192,9.4131199821449627,9.4288745838343857,9.4378480727848455,9.4633736217033402,9.4812716868977986,9.5052490580681024,9.5135990005865096,9.5299648299521778,9.5471469580461417,9.5637309018525229,9.5797960086506464,9.5964136478769433,9.6127204196782259,9.6375133649441977,9.6421622459845366,9.6702493714717548,9.6754304952248731,9.6885238833499443,9.7052103626822372,9.7217290895459882,9.7383202796791011,9.7620512757339384,9.7785667417506374,9.7877536350292758,9.8122781038825906,9.8291363211628777,9.8378924203057068,9.8628002198533977,9.8796037273655202,9.8877235990041754,9.912721615322198,9.9295562820400392,9.9462130514318687,9.9543231405291408,9.9714835296422279,9.988193197220653,10.012593391567179,10.030068995901729,10.037889231922009,10.062637249960972,10.079188585295924,10.087625846053925,10.112060098136908,10.116119128165337,10.12981106289476,10.14332075250195,10.164880749009171,10.179519778668237,10.187946532251999,10.212353610609171,10.229411101880032,10.237733508356314,10.262122470895974,10.266199254425374,10.279484307897746,10.292229510014295,10.312902556105428,10.32917164700666,10.337506372238749,10.362397867550953,10.378916232098391,10.387629940228635,10.412762738227457,10.429342696553931,10.437543364737621,10.461636314822499,10.471477189106281,10.48805026342211,10.512110242719245,10.529074981005579,10.537843036587674,10.561559539988593,10.579661951602475,10.58748581078612,10.611591804259206,10.621337027027721,10.63776879796842,10.662638554299747,10.678541705691032,10.687408311319587,10.711932055540046,10.715995433364697,10.729505122971887,10.742994885179996,10.764376622044892,10.779230505297164,10.787405086703984,10.811439703857104,10.820691814078145,10.837658363946048,10.862536091236962,10.867392217227462,10.888140987435236,10.901918428822455,10.915473770289282,10.928713896534646,10.93730622868884,10.961657510328678,10.970677738087943,10.987953706115832,11.011802454983126,11.021051304356888,11.03775734877172,11.062076746572984,11.078384967639749,11.095891731180018,11.121079238947232,11.128915779202998,11.145972545841005,11.162048884445994,11.18672298995034,11.195856260409755,11.212695274923817,11.23755850956104,11.24200956587606,11.270295240720998,11.275819115737931,11.288931344313141,11.304483048848624,11.321390541151914,11.337689704309923,11.36138700494439,11.378930000119453,11.387164726039828,11.412242814270485,11.428850670955399,11.437725609859854,11.462825799387474,11.478865906357896,11.487539397373666,11.512539587589799,11.529690194161731,11.537243765350922,11.562243593250514,11.578718117520111,11.587515158410042,11.61215085838171,11.629236972643866,11.637236917571954,11.661104869205474,11.670412413827535,11.687220993768506,11.711951982939127,11.720299026927023,11.737686950705665,11.761982797944484,11.779234853093385,11.78697900268071,11.812217959369036,11.828200095724014,11.845394542573786,11.854193395045513,11.870758498401528,11.887311283001964,11.911961113311008,11.920254896795996,11.937138113904211,11.960871646173473,11.978859928138036,11.987533056837492,12.011904990509038,12.020192976932321,12.037291772266826,12.061990515282559,12.070757483915713,12.087069328145844,12.099881196470051,12.113431103191715,12.134832767455464,12.140613887078189,12.153910896990055,12.170680709082035,12.187278783225793,12.199083412106802,12.221308983742347,12.22813792223883,12.253387386101167,12.270217342706701,12.278100621771046,12.302947914488868,12.31971700194822,12.345321173513639,12.361958377822702,12.37826442499113,12.402120782501697,12.419322475678655,12.42819197983772,12.45305159131135,12.470032633833171,12.478618444293261,12.495144417483971,12.511870389297883,12.52867643302443,12.545294796883582,12.562038522198463,12.574718869688922,12.595227061842706,12.608503057406324,12.630063416230087,12.636583298883124,12.653881005891662,12.670676904760285,12.686943459447093,12.698774537421514,12.711828433064966,12.724582330773728,12.738019194795243,12.76163497425182,12.770464623612952,12.787217044520276,12.799830725802849,12.813719398308422,12.826913148061521,12.840876457734566,12.854043033761627,12.870133502703993,12.887126501665307,12.899786921756686,12.913023424838684,12.933490312929052,12.946977901239052,12.970660709219601,12.986531252139912,12.995112714803781,13.011637963361864,13.028062125659289,13.051914135373636,13.068842642025174,13.077955260452882,13.10279168368038,13.119301352635603,13.128372304683353,13.152870324443256,13.169839772842124,13.185709953445894,13.194460980159874,13.21160578967033,13.227970532086829,13.252966374506741,13.26956553559944,13.278296997230655,13.302721829088796,13.318810486449593,13.327831076525172,13.352189966808055,13.361513815665603,13.378312250748877,13.40260121397705,13.419809066531798,13.427907199189576,13.452692535812275,13.469767055951479,13.477886202957279,13.502745814430909,13.519550771208515,13.527697816572982,13.552545471607118,13.569526876445252,13.585514809861706,13.594298445046888,13.611102314875325,13.627802199912367,13.65181725198272,13.660906319847754,13.678086274043608,13.701700604234929,13.711532058293642,13.72779027970455,13.752146271456695,13.768558477314855,13.785747489419464,13.794165547411012,13.811365066689632,13.827703722329488,13.851655731355322,13.860797697407179,13.877692508638575,13.901937269272366,13.911308581571348,13.927813178097722,13.951838375025545,13.96082418273204,13.977670443573061,14.002463388839033,14.01914081026257,14.028089299385101,14.05191051221027,14.069385029595651,14.077611784556439,14.101630097473844,14.110697788674543,14.127619411315663,14.152235183888251,14.169356080519719,14.177542618366033,14.202043536656674,14.210902533641956,14.227685751438685,14.252009859352256,14.260684799633509,14.27750714759577,14.301601909262217,14.311324306100687,14.327868757425222,14.352288879170601,14.368330073089965,14.3857969818323,14.394477356858715,14.411011301009012,14.427627128653739,14.45276101360173,14.470816324090492,14.477935477980282,14.504215369531721,14.511400464996768,14.527944916321076,14.552803803162078,14.57013955338698,14.578313772477486,14.602212158684324,14.606309231929117,14.618582698162527,14.644317303612752,14.652504928408007,14.677289178081764,14.69432927816797,14.702946610150093,14.727029415377046,14.735998194215199,14.752782498961096,14.777347547245199,14.794076055273536,14.810618695016274,14.819042550069298,14.835919970116038,14.853057533299534,14.877492510015372,14.894307973966761,14.90295103040944,14.927077675914461,14.936050802548834,14.952895251808059,14.977157403626506,14.986247920757023,15.002800343041145,15.027540752436835,15.044146797540179,15.052347103407556,15.077098382293798,15.0856360046796,15.102979725864088,15.126525940582269,15.136214279684282,15.152719600843284,15.176903492330894,15.185564664591084,15.202690271335086,15.227395173728837,15.244356288851577,15.252784491700822,15.277497002738073,15.293251604427269,15.310404747213624,15.318910123444766,15.335976672624383,15.352855904252692,15.377295591081065,15.393684246376552,15.41043594265102,15.418809435732101,15.435732869954791,15.452609565368903,15.477007948133632,15.486119841928485,15.50250958417314,15.52705325579268,15.535484719489205,15.552559964261036,15.576833710202663,15.586048864156282,15.602616503726949,15.626979741806053,15.64445933162051,15.652533189082988,15.677084469346028,15.685970640057121,15.702518352228708,15.726654417958571,15.735770659549644,15.752593369828219,15.77677001498887,15.786045675772357,15.802682517765106,15.826817858862569,15.835615624385127,15.852564058435746,15.864565787409447,15.876450850519404,15.888953663000166,15.902580018470871,15.914958194128303,15.92795303220737,15.94923042196433,15.962068014749093,15.977171896280424,15.993615623660617,16.010240871530186,16.018717987086347,16.043735568486909,16.059839443134251,16.06865713605589,16.093694282539218,16.110976047628583,16.118534328930309,16.143654083540696,16.160193462436155,16.168697027085727,16.193597942622773,16.210058698871308,16.226935756601506,16.235564320390495,16.252191017525547,16.264228978133815,16.277722001188977,16.298216787638012,16.31200763472998,16.326892314871657,16.335756384285787,16.352209894207135,16.364340970116473,16.377669139234058,16.390097676863661,16.410199712393251,16.423743822053439,16.445276282518307,16.452234930266741,16.464726510940636,16.478482575663293,16.499879892131048,16.505751953156732,16.519019615444677,16.535846673519245,16.552366125015851,16.564786329369326,16.578070295892758,16.599727393180956,16.60516431227461,16.618500452352009,16.643179630285204,16.659955601754746,16.668289964670521,16.693382907871182,16.710159966290121,16.718293243633298,16.743277854246571,16.760116506444319,16.768305218188743,16.793630406167495,16.809958192316799,16.82593634319187,16.834895701804953,16.852241596887552,16.868770106292686,16.893438052419242,16.909957503915621,16.918588966235347,16.943396041838696,16.960432518761536,16.985193942505475,16.992884469273577,17.017825601925097,17.034757007107601,17.042856589030634,17.067431419856121,17.084272608268293,17.093187401970681,17.117822377309722,17.134957404278794,17.142847205037242,17.168057901050588,17.184509599390367,17.193466059472712,17.217858645175966,17.234451284574334,17.255061287621402,17.268096705131256,17.292571536645255,17.309158741298461,17.318032955570288,17.343022638612183,17.359062383266064,17.367963771263931,17.392038967847611,17.409172545551201,17.418109440551007,17.442144782336527,17.446293666818974,17.459712777339519,17.472631891302171,17.492238278069863,17.510436341199011,17.518165998132645,17.542981769328435,17.547102393135674,17.568217465169482,17.581919907073143,17.587562621851475,17.609674063837929,17.617995383365042,17.643076370126437,17.659205969234108,17.667878735617251,17.692907186508364,17.708824105920939,17.726893184430992,17.734726826155793,17.752018011470227,17.768376232192622,17.792140199034748,17.801922015754144,17.818231686086165,17.842840212331794,17.859818356322876,17.868485325644542,17.892798926384103,17.897484039059009,17.918383532866983,17.932449015749398,17.936558407749999,17.949741288012774,17.968372319176069,17.992018533205737,18.001803610772185,18.018218715160856,18.042983762068161,18.059518793167626,18.067869460318889,18.092690666259841,18.096777956963251,18.110218081832045,18.123147702968708,18.14350589615492,18.15905397752681,18.167782178310972,18.192375487270056,18.201450424797713,18.218094150801107,18.242649778860141,18.259430822758759,18.267704678844439,18.292575159808621,18.309729389543918,18.318212664477869,18.342585322782043,18.359081223716203,18.367775366763681,18.392470486616048,18.401409917830279,18.417939514184354,18.44212014482514,18.451534935085647,18.467968155291601,18.492771607731584,18.5089993945694,18.517885927596808,18.542721263875364,18.546926669707545,18.560692516971812,18.574175032852963,18.586975669370304,18.599612538899237,18.613293241821793,18.634351067873013,18.642474924991348,18.667381275273783,18.676147881590623,18.692403566786879,18.703979936369933,18.717288902721293,18.729950409761614,18.74379560430566,18.765383499171548,18.770883098993181,18.784636989817727,18.801083253412344,18.817912847701336,18.842724271100906,18.859262925363964,18.867936054063421,18.892714506675475,18.908803164036044,18.926485651004441,18.934258423583287,18.951246712432066,18.967841888044859,18.992335922325083,19.001061224578507,19.034503747981489,19.0427841257615,19.055311575753649,19.075703464360231,19.089032358110444,19.102606177711095,19.125187543998663,19.134145091030177,19.151175046258686,19.168040872182246,19.191672955874537,19.200601517598216,19.217834007664351,19.242979849051608,19.259030825512355,19.267466999321414,19.292603058167288,19.309071423059095,19.3173050620303,19.341942935900079,19.350697948093739,19.367575368140479,19.39177628849643,19.417845311934343,19.433728535926775,19.450516463835811,19.45978089281266,19.476014839028267,19.493001678611563,19.508136357032299,19.5273431088699,19.542302063862508,19.557644349549719,19.571163821698292,19.592965483208673,19.606301985602158,19.62510004460114,19.637893434791522,19.657895833325711,19.675773608804775,19.684354709152331,19.701322708285716,19.717463539200253,19.730553304161958,19.744008646317297,19.757653842237914,19.770509550839961,19.792128242595481,19.805041921812744,19.818245816423769,19.842428983278751,19.858789015582715,19.875369336225504,19.883948262674949,19.90885823612075,19.92529870265389,19.933624007660683,19.958535792688281,19.975596544806422
